57,12/9/22 8:26,1,1,71,71,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,70,Valid,1,12,<3,11,in,12,<3,12,<3,12,<3,69,Valid,1,12,<3,12,<3,12,<3,12,<3,8,out
58,12/9/22 8:34,1,1,72,72,Valid,2,4,in,12,<3,12,<3,7,pbout,12,<3,71,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,70,Valid,1,12,<3,11,in,12,<3,12,<3,12,<3
59,12/9/22 8:40,2,1,73,73,Valid,4,12,<3,8,out,3,in,3,out,3,in,72,Valid,2,4,in,12,<3,12,<3,7,pbout,12,<3,71,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
60,12/9/22 8:48,1,1,74,74,Valid,2,12,<3,12,<3,4,in,12,<3,6,pbout,73,Valid,4,12,<3,8,out,3,in,3,out,3,in,72,Valid,2,4,in,12,<3,12,<3,7,pbout,12,<3
61,12/9/22 8:57,1,1,75,75,Valid,2,12,<3,12,<3,12,<3,11,in,5,in,74,Valid,2,12,<3,12,<3,4,in,12,<3,6,pbout,73,Valid,4,12,<3,8,out,3,in,3,out,3,in
62,12/9/22 9:05,1,1,76,76,Valid,3,6,in,12,<3,4,out,10,pbout,12,<3,75,Valid,2,12,<3,12,<3,12,<3,11,in,5,in,74,Valid,2,12,<3,12,<3,4,in,12,<3,6,pbout
63,12/9/22 9:12,1,1,77,77,Valid,2,1,in,2,in,12,<3,12,<3,12,<3,76,Valid,3,6,in,12,<3,4,out,10,pbout,12,<3,75,Valid,2,12,<3,12,<3,12,<3,11,in,5,in
64,12/9/22 9:19,1,1,78,78,Valid,2,12,<3,12,<3,12,<3,4,out,0,in,77,Valid,2,1,in,2,in,12,<3,12,<3,12,<3,76,Valid,3,6,in,12,<3,4,out,10,pbout,12,<3
65,12/9/22 9:29,1,1,79,79,Valid,1,9,pbout,12,<3,12,<3,12,<3,12,<3,78,Valid,2,12,<3,12,<3,12,<3,4,out,0,in,77,Valid,2,1,in,2,in,12,<3,12,<3,12,<3
67,12/9/22 9:35,1,1,80,80,Valid,3,12,<3,5,pbout,5,in,3,out,12,<3,79,Valid,1,9,pbout,12,<3,12,<3,12,<3,12,<3,78,Valid,2,12,<3,12,<3,12,<3,4,out,0,in
68,12/9/22 9:43,1,1,81,81,Valid,3,1,in,5,out,12,<3,12,<3,11,out,80,Valid,3,12,<3,5,pbout,5,in,3,out,12,<3,79,Valid,1,9,pbout,12,<3,12,<3,12,<3,12,<3
69,12/9/22 9:50,1,1,82,82,Valid,2,12,<3,0,in,12,<3,4,in,12,<3,81,Valid,3,1,in,5,out,12,<3,12,<3,11,out,80,Valid,3,12,<3,5,pbout,5,in,3,out,12,<3
70,12/9/22 9:59,1,1,83,83,Valid,2,11,in,4,out,12,<3,12,<3,12,<3,82,Valid,2,12,<3,0,in,12,<3,4,in,12,<3,81,Valid,3,1,in,5,out,12,<3,12,<3,11,out
71,12/9/22 10:07,1,1,84,84,Valid,1,12,<3,12,<3,3,out,12,<3,12,<3,83,Valid,2,11,in,4,out,12,<3,12,<3,12,<3,82,Valid,2,12,<3,0,in,12,<3,4,in,12,<3
72,12/9/22 10:17,1,1,85,85,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,84,Valid,1,12,<3,12,<3,3,out,12,<3,12,<3,83,Valid,2,11,in,4,out,12,<3,12,<3,12,<3
73,12/9/22 10:27,1,1,86,86,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,85,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,84,Valid,1,12,<3,12,<3,3,out,12,<3,12,<3
74,12/9/22 10:37,1,1,87,87,Valid,1,12,<3,12,<3,12,<3,7,in,12,<3,86,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,85,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
75,12/9/22 10:44,1,1,88,88,Valid,2,12,<3,12,<3,12,<3,3,pbin,4,in,87,Valid,1,12,<3,12,<3,12,<3,7,in,12,<3,86,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
76,12/9/22 10:51,1,1,89,89,Valid,3,0,in,12,<3,12,<3,3,out,7,in,88,Valid,2,12,<3,12,<3,12,<3,3,pbin,4,in,87,Valid,1,12,<3,12,<3,12,<3,7,in,12,<3
77,12/9/22 10:58,1,1,90,90,Valid,2,3,out,12,<3,12,<3,5,in,12,<3,89,Valid,3,0,in,12,<3,12,<3,3,out,7,in,88,Valid,2,12,<3,12,<3,12,<3,3,pbin,4,in
78,12/9/22 11:07,1,1,91,91,Valid,1,12,<3,12,<3,12,<3,5,out,12,<3,90,Valid,2,3,out,12,<3,12,<3,5,in,12,<3,89,Valid,3,0,in,12,<3,12,<3,3,out,7,in
79,12/9/22 11:15,1,1,92,92,Valid,1,12,<3,0,pbout,12,<3,12,<3,12,<3,91,Valid,1,12,<3,12,<3,12,<3,5,out,12,<3,90,Valid,2,3,out,12,<3,12,<3,5,in,12,<3
80,12/9/22 11:22,1,1,93,93,Valid,3,12,<3,3,in,12,<3,6,pbout,5,out,92,Valid,1,12,<3,0,pbout,12,<3,12,<3,12,<3,91,Valid,1,12,<3,12,<3,12,<3,5,out,12,<3
81,12/9/22 11:31,1,1,94,94,Valid,1,1,in,12,<3,12,<3,12,<3,12,<3,93,Valid,3,12,<3,3,in,12,<3,6,pbout,5,out,92,Valid,1,12,<3,0,pbout,12,<3,12,<3,12,<3
82,12/9/22 11:41,1,1,95,95,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,94,Valid,1,1,in,12,<3,12,<3,12,<3,12,<3,93,Valid,3,12,<3,3,in,12,<3,6,pbout,5,out
83,12/9/22 11:49,1,1,96,96,Valid,1,12,<3,12,<3,12,<3,12,<3,4,in,95,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,94,Valid,1,1,in,12,<3,12,<3,12,<3,12,<3
84,12/9/22 11:59,1,1,97,97,Valid,1,12,<3,12,<3,12,<3,12,<3,6,in,96,Valid,1,12,<3,12,<3,12,<3,12,<3,4,in,95,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
85,12/9/22 12:09,1,1,98,98,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,97,Valid,1,12,<3,12,<3,12,<3,12,<3,6,in,96,Valid,1,12,<3,12,<3,12,<3,12,<3,4,in
86,12/9/22 12:12,1,1,99,99,Valid,4,6,out,0,pbout,0,pbout,0,in,12,<3,98,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,97,Valid,1,12,<3,12,<3,12,<3,12,<3,6,in
87,12/9/22 12:21,1,1,100,100,Valid,1,12,<3,12,<3,3,out,12,<3,12,<3,99,Valid,4,6,out,0,pbout,0,pbout,0,in,12,<3,98,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
88,12/9/22 12:29,1,1,101,101,Valid,2,12,<3,7,in,12,<3,12,<3,5,out,100,Valid,1,12,<3,12,<3,3,out,12,<3,12,<3,99,Valid,4,6,out,0,pbout,0,pbout,0,in,12,<3
89,12/9/22 12:32,1,1,102,102,Valid,5,3,in,0,in,5,out,0,in,4,in,101,Valid,2,12,<3,7,in,12,<3,12,<3,5,out,100,Valid,1,12,<3,12,<3,3,out,12,<3,12,<3
90,12/9/22 12:41,1,1,103,103,Valid,1,5,out,12,<3,12,<3,12,<3,12,<3,102,Valid,5,3,in,0,in,5,out,0,in,4,in,101,Valid,2,12,<3,7,in,12,<3,12,<3,5,out
91,12/9/22 12:49,1,1,104,104,Valid,3,12,<3,2,in,4,out,12,<3,11,out,103,Valid,1,5,out,12,<3,12,<3,12,<3,12,<3,102,Valid,5,3,in,0,in,5,out,0,in,4,in
92,12/9/22 12:58,1,1,105,105,Valid,3,6,in,9,out,12,<3,12,<3,10,in,104,Valid,3,12,<3,2,in,4,out,12,<3,11,out,103,Valid,1,5,out,12,<3,12,<3,12,<3,12,<3
93,12/9/22 13:08,1,1,106,106,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,105,Valid,3,6,in,9,out,12,<3,12,<3,10,in,104,Valid,3,12,<3,2,in,4,out,12,<3,11,out
94,12/9/22 13:17,1,1,107,107,Valid,1,10,out,12,<3,12,<3,12,<3,12,<3,106,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,105,Valid,3,6,in,9,out,12,<3,12,<3,10,in
95,12/9/22 13:26,1,1,108,108,Valid,1,12,<3,12,<3,12,<3,0,out,12,<3,107,Valid,1,10,out,12,<3,12,<3,12,<3,12,<3,106,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
96,12/9/22 13:33,1,1,109,109,Valid,2,6,in,12,<3,0,in,12,<3,12,<3,108,Valid,1,12,<3,12,<3,12,<3,0,out,12,<3,107,Valid,1,10,out,12,<3,12,<3,12,<3,12,<3
97,12/9/22 13:43,1,1,110,110,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,109,Valid,2,6,in,12,<3,0,in,12,<3,12,<3,108,Valid,1,12,<3,12,<3,12,<3,0,out,12,<3
98,12/9/22 13:51,1,1,111,111,Valid,2,12,<3,7,in,12,<3,4,pbout,12,<3,110,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,109,Valid,2,6,in,12,<3,0,in,12,<3,12,<3
99,12/9/22 13:57,1,1,112,112,Valid,3,12,<3,5,pbout,0,pbout,1,pbout,12,<3,111,Valid,2,12,<3,7,in,12,<3,4,pbout,12,<3,110,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
100,12/9/22 14:05,1,1,113,113,Valid,1,12,<3,12,<3,12,<3,12,<3,2,out,112,Valid,3,12,<3,5,pbout,0,pbout,1,pbout,12,<3,111,Valid,2,12,<3,7,in,12,<3,4,pbout,12,<3
101,12/9/22 14:15,1,1,114,114,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,113,Valid,1,12,<3,12,<3,12,<3,12,<3,2,out,112,Valid,3,12,<3,5,pbout,0,pbout,1,pbout,12,<3
102,12/9/22 14:25,1,1,115,115,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,114,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,113,Valid,1,12,<3,12,<3,12,<3,12,<3,2,out
